lat,lon,elevation
34.22727272727273,-122.06060606060606,634
34.22727272727273,-121.95454545454545,258
34.22727272727273,-121.84848484848484,218
34.22727272727273,-121.74242424242425,1176
34.22727272727273,-121.63636363636364,497
34.22727272727273,-121.53030303030303,858
34.22727272727273,-121.42424242424242,483
34.22727272727273,-121.31818181818181,496
34.22727272727273,-121.21212121212122,751
34.22727272727273,-121.10606060606061,244
34.22727272727273,-121.0,0
34.22727272727273,-120.89393939393939,220
34.22727272727273,-120.78787878787878,31
34.22727272727273,-120.68181818181819,0
34.22727272727273,-120.57575757575758,0
34.22727272727273,-120.46969696969697,761
34.22727272727273,-120.36363636363636,530
34.22727272727273,-120.25757575757575,606
34.22727272727273,-120.15151515151516,137
34.22727272727273,-120.04545454545455,1069
34.22727272727273,-119.93939393939394,164
34.22727272727273,-119.83333333333333,0
34.22727272727273,-119.72727272727273,809
34.22727272727273,-119.62121212121212,0
34.22727272727273,-119.51515151515152,492
34.22727272727273,-119.4090909090909,763
34.22727272727273,-119.3030303030303,879
34.22727272727273,-119.1969696969697,1241
34.22727272727273,-119.0909090909091,0
34.22727272727273,-118.98484848484848,693
34.22727272727273,-118.87878787878788,301
34.22727272727273,-118.77272727272727,443
34.22727272727273,-118.66666666666667,415
34.22727272727273,-118.56060606060606,458
34.22727272727273,-118.45454545454545,407
34.22727272727273,-118.34848484848484,674
34.22727272727273,-118.24242424242425,593
34.22727272727273,-118.13636363636364,1442
34.22727272727273,-118.03030303030303,382
34.22727272727273,-117.92424242424242,838
34.22727272727273,-117.81818181818181,0
34.22727272727273,-117.71212121212122,632
34.22727272727273,-117.60606060606061,802
34.22727272727273,-117.5,742
34.22727272727273,-117.39393939393939,964
34.22727272727273,-117.28787878787878,649
34.22727272727273,-117.18181818181819,725
34.22727272727273,-117.07575757575758,373
34.22727272727273,-116.96969696969697,614
34.22727272727273,-116.86363636363636,519
34.22727272727273,-116.75757575757575,1341
34.22727272727273,-116.65151515151516,332
34.22727272727273,-116.54545454545455,276
34.22727272727273,-116.43939393939394,568
34.22727272727273,-116.33333333333333,0
34.22727272727273,-116.22727272727272,711
34.22727272727273,-116.12121212121212,920
34.22727272727273,-116.01515151515152,612
34.22727272727273,-115.9090909090909,485
34.22727272727273,-115.8030303030303,260
34.22727272727273,-115.6969696969697,1024
34.22727272727273,-115.5909090909091,499
34.22727272727273,-115.48484848484848,52
34.22727272727273,-115.37878787878788,1127
34.22727272727273,-115.27272727272727,118
34.22727272727273,-115.16666666666667,614
34.22727272727273,-115.06060606060606,0
34.22727272727273,-114.95454545454545,0
34.22727272727273,-114.84848484848484,497
34.22727272727273,-114.74242424242425,653
34.22727272727273,-114.63636363636364,596
34.22727272727273,-114.53030303030303,207
34.22727272727273,-114.42424242424242,997
34.22727272727273,-114.31818181818181,525
34.22727272727273,-114.21212121212122,322
34.22727272727273,-114.10606060606061,1146
34.22727272727273,-114.0,1359
34.323232323232325,-124.5,36
34.323232323232325,-124.39393939393939,328
34.323232323232325,-124.28787878787878,0
34.323232323232325,-124.18181818181819,269
34.323232323232325,-124.07575757575758,131
34.323232323232325,-123.96969696969697,13
34.323232323232325,-123.86363636363636,0
34.323232323232325,-123.75757575757575,516
34.323232323232325,-123.65151515151516,1548
34.323232323232325,-123.54545454545455,343
34.323232323232325,-123.43939393939394,897
34.323232323232325,-123.33333333333333,779
34.323232323232325,-123.22727272727273,0
34.323232323232325,-123.12121212121212,0
34.323232323232325,-123.01515151515152,407
34.323232323232325,-122.9090909090909,145
34.323232323232325,-122.8030303030303,0
34.323232323232325,-122.6969696969697,153
34.323232323232325,-122.5909090909091,150
34.323232323232325,-122.48484848484848,301
34.323232323232325,-122.37878787878788,0
34.323232323232325,-122.27272727272727,611
34.323232323232325,-122.16666666666667,732
34.323232323232325,-122.06060606060606,608
34.323232323232325,-121.95454545454545,459
34.323232323232325,-121.84848484848484,348
34.323232323232325,-121.74242424242425,273
34.323232323232325,-121.63636363636364,0
34.323232323232325,-121.53030303030303,563
34.323232323232325,-121.42424242424242,270
34.323232323232325,-121.31818181818181,266
34.323232323232325,-121.21212121212122,469
34.323232323232325,-121.10606060606061,891
34.323232323232325,-121.0,571
34.323232323232325,-120.89393939393939,283
34.323232323232325,-120.78787878787878,0
34.323232323232325,-120.68181818181819,698
34.323232323232325,-120.57575757575758,0
34.323232323232325,-120.46969696969697,0
34.323232323232325,-120.36363636363636,148
34.323232323232325,-120.25757575757575,105
34.323232323232325,-120.15151515151516,277
34.323232323232325,-120.04545454545455,822
34.323232323232325,-119.93939393939394,168
34.323232323232325,-119.83333333333333,786
34.323232323232325,-119.72727272727273,1087
34.323232323232325,-119.62121212121212,419
34.323232323232325,-119.51515151515152,567
34.323232323232325,-119.4090909090909,545
34.323232323232325,-119.3030303030303,540
34.323232323232325,-119.1969696969697,226
34.323232323232325,-119.0909090909091,895
34.323232323232325,-118.98484848484848,417
34.323232323232325,-118.87878787878788,865
34.323232323232325,-118.77272727272727,892
34.323232323232325,-118.66666666666667,24
34.323232323232325,-118.56060606060606,387
34.323232323232325,-118.45454545454545,460
34.323232323232325,-118.34848484848484,299
34.323232323232325,-118.24242424242425,588
34.323232323232325,-118.13636363636364,218
34.323232323232325,-118.03030303030303,352
34.323232323232325,-117.92424242424242,506
34.323232323232325,-117.81818181818181,816
34.323232323232325,-117.71212121212122,0
34.323232323232325,-117.60606060606061,167
34.323232323232325,-117.5,274
34.323232323232325,-117.39393939393939,746
34.323232323232325,-117.28787878787878,751
34.323232323232325,-117.18181818181819,734
34.323232323232325,-117.07575757575758,693
34.323232323232325,-116.96969696969697,0
34.323232323232325,-116.86363636363636,780
34.323232323232325,-116.75757575757575,1360
34.323232323232325,-116.65151515151516,410
34.323232323232325,-116.54545454545455,0
34.323232323232325,-116.43939393939394,266
34.323232323232325,-116.33333333333333,347
34.323232323232325,-116.22727272727272,692
34.323232323232325,-116.12121212121212,472
34.323232323232325,-116.01515151515152,727
34.323232323232325,-115.9090909090909,534
34.323232323232325,-115.8030303030303,531
34.323232323232325,-115.6969696969697,272
34.323232323232325,-115.5909090909091,123
34.323232323232325,-115.48484848484848,180
34.323232323232325,-115.37878787878788,778
34.323232323232325,-115.27272727272727,841
34.323232323232325,-115.16666666666667,329
34.323232323232325,-115.06060606060606,0
34.323232323232325,-114.95454545454545,730
34.323232323232325,-114.84848484848484,730
34.323232323232325,-114.74242424242425,294
34.323232323232325,-114.63636363636364,1137
34.323232323232325,-114.53030303030303,892
34.323232323232325,-114.42424242424242,861
34.323232323232325,-114.31818181818181,921
34.323232323232325,-114.21212121212122,873
34.323232323232325,-114.10606060606061,476
34.323232323232325,-114.0,395
34.41919191919192,-124.5,1313
34.41919191919192,-124.39393939393939,723
34.41919191919192,-124.28787878787878,769
34.41919191919192,-124.18181818181819,613
34.41919191919192,-124.07575757575758,381
34.41919191919192,-123.96969696969697,863
34.41919191919192,-123.86363636363636,169
34.41919191919192,-123.75757575757575,117
34.41919191919192,-123.65151515151516,1175
34.41919191919192,-123.54545454545455,615
34.41919191919192,-123.43939393939394,989
34.41919191919192,-123.33333333333333,129
34.41919191919192,-123.22727272727273,27
34.41919191919192,-123.12121212121212,393
34.41919191919192,-123.01515151515152,548
34.41919191919192,-122.9090909090909,179
34.41919191919192,-122.8030303030303,456
34.41919191919192,-122.6969696969697,274
34.41919191919192,-122.5909090909091,1434
34.41919191919192,-122.48484848484848,863
34.41919191919192,-122.37878787878788,559
34.41919191919192,-122.27272727272727,19
34.41919191919192,-122.16666666666667,560
34.41919191919192,-122.06060606060606,364
34.41919191919192,-121.95454545454545,243
34.41919191919192,-121.84848484848484,445
34.41919191919192,-121.74242424242425,262
34.41919191919192,-121.63636363636364,40
34.41919191919192,-121.53030303030303,564
34.41919191919192,-121.42424242424242,655
34.41919191919192,-121.31818181818181,526
34.41919191919192,-121.21212121212122,0
34.41919191919192,-121.10606060606061,544
34.41919191919192,-121.0,736
34.41919191919192,-120.89393939393939,70
34.41919191919192,-120.78787878787878,161
34.41919191919192,-120.68181818181819,880
34.41919191919192,-120.57575757575758,557
34.41919191919192,-120.46969696969697,618
34.41919191919192,-120.36363636363636,679
34.41919191919192,-120.25757575757575,438
34.41919191919192,-120.15151515151516,231
34.41919191919192,-120.04545454545455,812
34.41919191919192,-119.93939393939394,623
34.41919191919192,-119.83333333333333,691
34.41919191919192,-119.72727272727273,861
34.41919191919192,-119.62121212121212,170
34.41919191919192,-119.51515151515152,798
34.41919191919192,-119.4090909090909,161
34.41919191919192,-119.3030303030303,870
34.41919191919192,-119.1969696969697,829
34.41919191919192,-119.0909090909091,142
34.41919191919192,-118.98484848484848,580
34.41919191919192,-118.87878787878788,0
34.41919191919192,-118.77272727272727,635
34.41919191919192,-118.66666666666667,839
34.41919191919192,-118.56060606060606,0
34.41919191919192,-118.45454545454545,281
34.41919191919192,-118.34848484848484,893
34.41919191919192,-118.24242424242425,984
34.41919191919192,-118.13636363636364,495
34.41919191919192,-118.03030303030303,584
34.41919191919192,-117.92424242424242,367
34.41919191919192,-117.81818181818181,375
34.41919191919192,-117.71212121212122,857
34.41919191919192,-117.60606060606061,243
34.41919191919192,-117.5,861
34.41919191919192,-117.39393939393939,570
34.41919191919192,-117.28787878787878,525
34.41919191919192,-117.18181818181819,0
34.41919191919192,-117.07575757575758,1034
34.41919191919192,-116.96969696969697,238
34.41919191919192,-116.86363636363636,954
34.41919191919192,-116.75757575757575,1220
34.41919191919192,-116.65151515151516,0
34.41919191919192,-116.54545454545455,195
34.41919191919192,-116.43939393939394,305
34.41919191919192,-116.33333333333333,613
34.41919191919192,-116.22727272727272,1641
34.41919191919192,-116.12121212121212,748
34.41919191919192,-116.01515151515152,165
34.41919191919192,-115.9090909090909,846
34.41919191919192,-115.8030303030303,599
34.41919191919192,-115.6969696969697,823
34.41919191919192,-115.5909090909091,381
34.41919191919192,-115.48484848484848,273
34.41919191919192,-115.37878787878788,162
34.41919191919192,-115.27272727272727,642
34.41919191919192,-115.16666666666667,494
34.41919191919192,-115.06060606060606,145
34.41919191919192,-114.95454545454545,309
34.41919191919192,-114.84848484848484,1021
34.41919191919192,-114.74242424242425,240
34.41919191919192,-114.63636363636364,0
34.41919191919192,-114.53030303030303,185
34.41919191919192,-114.42424242424242,587
34.41919191919192,-114.31818181818181,1145
34.41919191919192,-114.21212121212122,374
34.41919191919192,-114.10606060606061,0
34.41919191919192,-114.0,257
34.515151515151516,-124.5,249
34.515151515151516,-124.39393939393939,973
34.515151515151516,-124.28787878787878,477
34.515151515151516,-124.18181818181819,652
34.515151515151516,-124.07575757575758,657
34.515151515151516,-123.96969696969697,340
34.515151515151516,-123.86363636363636,512
34.515151515151516,-123.75757575757575,647
34.515151515151516,-123.65151515151516,263
34.515151515151516,-123.54545454545455,0
34.515151515151516,-123.43939393939394,0
34.515151515151516,-123.33333333333333,127
34.515151515151516,-123.22727272727273,148
34.515151515151516,-123.12121212121212,336
34.515151515151516,-123.01515151515152,381
34.515151515151516,-122.9090909090909,433
34.515151515151516,-122.8030303030303,766
34.515151515151516,-122.6969696969697,402
34.515151515151516,-122.5909090909091,584
34.515151515151516,-122.48484848484848,477
34.515151515151516,-122.37878787878788,334
34.515151515151516,-122.27272727272727,0
34.515151515151516,-122.16666666666667,209
34.515151515151516,-122.06060606060606,463
34.515151515151516,-121.95454545454545,0
34.515151515151516,-121.84848484848484,704
34.515151515151516,-121.74242424242425,956
34.515151515151516,-121.63636363636364,0
34.515151515151516,-121.53030303030303,706
34.515151515151516,-121.42424242424242,918
34.515151515151516,-121.31818181818181,393
34.515151515151516,-121.21212121212122,644
34.515151515151516,-121.10606060606061,7
34.515151515151516,-121.0,0
34.515151515151516,-120.89393939393939,707
34.515151515151516,-120.78787878787878,1043
34.515151515151516,-120.68181818181819,1050
34.515151515151516,-120.57575757575758,1284
34.515151515151516,-120.46969696969697,250
34.515151515151516,-120.36363636363636,238
34.515151515151516,-120.25757575757575,364
34.515151515151516,-120.15151515151516,466
34.515151515151516,-120.04545454545455,1265
34.515151515151516,-119.93939393939394,0
34.515151515151516,-119.83333333333333,749
34.515151515151516,-119.72727272727273,0
34.515151515151516,-119.62121212121212,539
34.515151515151516,-119.51515151515152,453
34.515151515151516,-119.4090909090909,1061
34.515151515151516,-119.3030303030303,506
34.515151515151516,-119.1969696969697,755
34.515151515151516,-119.0909090909091,980
34.515151515151516,-118.98484848484848,544
34.515151515151516,-118.87878787878788,113
34.515151515151516,-118.77272727272727,80
34.515151515151516,-118.66666666666667,866
34.515151515151516,-118.56060606060606,669
34.515151515151516,-118.45454545454545,125
34.515151515151516,-118.34848484848484,703
34.515151515151516,-118.24242424242425,509
34.515151515151516,-118.13636363636364,447
34.515151515151516,-118.03030303030303,416
34.515151515151516,-117.92424242424242,793
34.515151515151516,-117.81818181818181,584
34.515151515151516,-117.71212121212122,0
34.515151515151516,-117.60606060606061,743
34.515151515151516,-117.5,794
34.515151515151516,-117.39393939393939,447
34.515151515151516,-117.28787878787878,544
34.515151515151516,-117.18181818181819,609
34.515151515151516,-117.07575757575758,539
34.515151515151516,-116.96969696969697,839
34.515151515151516,-116.86363636363636,463
34.515151515151516,-116.75757575757575,655
34.515151515151516,-116.65151515151516,460
34.515151515151516,-116.54545454545455,601
34.515151515151516,-116.43939393939394,754
34.515151515151516,-116.33333333333333,121
34.515151515151516,-116.22727272727272,806
34.515151515151516,-116.12121212121212,946
34.515151515151516,-116.01515151515152,225
34.515151515151516,-115.9090909090909,1343
34.515151515151516,-115.8030303030303,881
34.515151515151516,-115.6969696969697,384
34.515151515151516,-115.5909090909091,0
34.515151515151516,-115.48484848484848,808
34.515151515151516,-115.37878787878788,239
34.515151515151516,-115.27272727272727,0
34.515151515151516,-115.16666666666667,403
34.515151515151516,-115.06060606060606,222
34.515151515151516,-114.95454545454545,1113
34.515151515151516,-114.84848484848484,233
34.515151515151516,-114.74242424242425,669
34.515151515151516,-114.63636363636364,410
34.515151515151516,-114.53030303030303,208
34.515151515151516,-114.42424242424242,331
34.515151515151516,-114.31818181818181,400
34.515151515151516,-114.21212121212122,886
34.515151515151516,-114.10606060606061,217
34.515151515151516,-114.0,792
34.611111111111114,-124.5,390
34.611111111111114,-124.39393939393939,554
34.611111111111114,-124.28787878787878,202
34.611111111111114,-124.18181818181819,628
34.611111111111114,-124.07575757575758,828
34.611111111111114,-123.96969696969697,956
34.611111111111114,-123.86363636363636,527
34.611111111111114,-123.75757575757575,620
34.611111111111114,-123.65151515151516,0
34.611111111111114,-123.54545454545455,404
34.611111111111114,-123.43939393939394,0
34.611111111111114,-123.33333333333333,0
34.611111111111114,-123.22727272727273,572
34.611111111111114,-123.12121212121212,940
34.611111111111114,-123.01515151515152,273
34.611111111111114,-122.9090909090909,740
34.611111111111114,-122.8030303030303,447
34.611111111111114,-122.6969696969697,217
34.611111111111114,-122.5909090909091,153
34.611111111111114,-122.48484848484848,0
34.611111111111114,-122.37878787878788,1008
34.611111111111114,-122.27272727272727,17
34.611111111111114,-122.16666666666667,0
34.611111111111114,-122.06060606060606,546
34.611111111111114,-121.95454545454545,521
34.611111111111114,-121.84848484848484,0
34.611111111111114,-121.74242424242425,0
34.611111111111114,-121.63636363636364,396
34.611111111111114,-121.53030303030303,626
34.611111111111114,-121.42424242424242,449
34.611111111111114,-121.31818181818181,644
34.611111111111114,-121.21212121212122,634
34.611111111111114,-121.10606060606061,186
34.611111111111114,-121.0,287
34.611111111111114,-120.89393939393939,752
34.611111111111114,-120.78787878787878,124
34.611111111111114,-120.68181818181819,996
34.611111111111114,-120.57575757575758,36
34.611111111111114,-120.46969696969697,0
34.611111111111114,-120.36363636363636,1043
34.611111111111114,-120.25757575757575,451
34.611111111111114,-120.15151515151516,0
34.611111111111114,-120.04545454545455,643
34.611111111111114,-119.93939393939394,0
34.611111111111114,-119.83333333333333,418
34.611111111111114,-119.72727272727273,506
34.611111111111114,-119.62121212121212,619
34.611111111111114,-119.51515151515152,280
34.611111111111114,-119.4090909090909,670
34.611111111111114,-119.3030303030303,285
34.611111111111114,-119.1969696969697,0
34.611111111111114,-119.0909090909091,316
34.611111111111114,-118.98484848484848,1012
34.611111111111114,-118.87878787878788,349
34.611111111111114,-118.77272727272727,1175
34.611111111111114,-118.66666666666667,485
34.611111111111114,-118.56060606060606,904
34.611111111111114,-118.45454545454545,938
34.611111111111114,-118.34848484848484,585
34.611111111111114,-118.24242424242425,478
34.611111111111114,-118.13636363636364,407
34.611111111111114,-118.03030303030303,342
34.611111111111114,-117.92424242424242,1037
34.611111111111114,-117.81818181818181,0
34.611111111111114,-117.71212121212122,899
34.611111111111114,-117.60606060606061,0
34.611111111111114,-117.5,398
34.611111111111114,-117.39393939393939,615
34.611111111111114,-117.28787878787878,107
34.611111111111114,-117.18181818181819,221
34.611111111111114,-117.07575757575758,142
34.611111111111114,-116.96969696969697,0
34.611111111111114,-116.86363636363636,107
34.611111111111114,-116.75757575757575,445
34.611111111111114,-116.65151515151516,187
34.611111111111114,-116.54545454545455,550
34.611111111111114,-116.43939393939394,647
34.611111111111114,-116.33333333333333,0
34.611111111111114,-116.22727272727272,400
34.611111111111114,-116.12121212121212,253
34.611111111111114,-116.01515151515152,0
34.611111111111114,-115.9090909090909,1175
34.611111111111114,-115.8030303030303,799
34.611111111111114,-115.6969696969697,358
34.611111111111114,-115.5909090909091,0
34.611111111111114,-115.48484848484848,223
34.611111111111114,-115.37878787878788,311
34.611111111111114,-115.27272727272727,183
34.611111111111114,-115.16666666666667,1112
34.611111111111114,-115.06060606060606,367
34.611111111111114,-114.95454545454545,240
34.611111111111114,-114.84848484848484,469
34.611111111111114,-114.74242424242425,625
34.611111111111114,-114.63636363636364,268
34.611111111111114,-114.53030303030303,669
34.611111111111114,-114.42424242424242,948
34.611111111111114,-114.31818181818181,1119
34.611111111111114,-114.21212121212122,182
34.611111111111114,-114.10606060606061,441
34.611111111111114,-114.0,243
34.707070707070706,-124.5,282
34.707070707070706,-124.39393939393939,79
34.707070707070706,-124.28787878787878,291
34.707070707070706,-124.18181818181819,856
34.707070707070706,-124.07575757575758,930
34.707070707070706,-123.96969696969697,525
34.707070707070706,-123.86363636363636,0
34.707070707070706,-123.75757575757575,758
34.707070707070706,-123.65151515151516,891
34.707070707070706,-123.54545454545455,391
34.707070707070706,-123.43939393939394,0
34.707070707070706,-123.33333333333333,376
34.707070707070706,-123.22727272727273,52
34.707070707070706,-123.12121212121212,285
34.707070707070706,-123.01515151515152,609
34.707070707070706,-122.9090909090909,758
34.707070707070706,-122.8030303030303,467
34.707070707070706,-122.6969696969697,369
34.707070707070706,-122.5909090909091,679
34.707070707070706,-122.48484848484848,422
34.707070707070706,-122.37878787878788,713
34.707070707070706,-122.27272727272727,284
34.707070707070706,-122.16666666666667,379
34.707070707070706,-122.06060606060606,517
34.707070707070706,-121.95454545454545,655
34.707070707070706,-121.84848484848484,968
34.707070707070706,-121.74242424242425,1029
34.707070707070706,-121.63636363636364,273
34.707070707070706,-121.53030303030303,825
34.707070707070706,-121.42424242424242,666
34.707070707070706,-121.31818181818181,595
34.707070707070706,-121.21212121212122,589
34.707070707070706,-121.10606060606061,503
34.707070707070706,-121.0,605
34.707070707070706,-120.89393939393939,839
34.707070707070706,-120.78787878787878,713
34.707070707070706,-120.68181818181819,604
34.707070707070706,-120.57575757575758,181
34.707070707070706,-120.46969696969697,114
34.707070707070706,-120.36363636363636,1242
34.707070707070706,-120.25757575757575,592
34.707070707070706,-120.15151515151516,356
34.707070707070706,-120.04545454545455,367
34.707070707070706,-119.93939393939394,552
34.707070707070706,-119.83333333333333,610
34.707070707070706,-119.72727272727273,308
34.707070707070706,-119.62121212121212,757
34.707070707070706,-119.51515151515152,575
34.707070707070706,-119.4090909090909,742
34.707070707070706,-119.3030303030303,927
34.707070707070706,-119.1969696969697,1092
34.707070707070706,-119.0909090909091,274
34.707070707070706,-118.98484848484848,843
34.707070707070706,-118.87878787878788,224
34.707070707070706,-118.77272727272727,0
34.707070707070706,-118.66666666666667,670
34.707070707070706,-118.56060606060606,728
34.707070707070706,-118.45454545454545,781
34.707070707070706,-118.34848484848484,756
34.707070707070706,-118.24242424242425,338
34.707070707070706,-118.13636363636364,635
34.707070707070706,-118.03030303030303,263
34.707070707070706,-117.92424242424242,423
34.707070707070706,-117.81818181818181,810
34.707070707070706,-117.71212121212122,264
34.707070707070706,-117.60606060606061,586
34.707070707070706,-117.5,508
34.707070707070706,-117.39393939393939,1127
34.707070707070706,-117.28787878787878,928
34.707070707070706,-117.18181818181819,590
34.707070707070706,-117.07575757575758,649
34.707070707070706,-116.96969696969697,605
34.707070707070706,-116.86363636363636,467
34.707070707070706,-116.75757575757575,231
34.707070707070706,-116.65151515151516,910
34.707070707070706,-116.54545454545455,705
34.707070707070706,-116.43939393939394,0
34.707070707070706,-116.33333333333333,1293
34.707070707070706,-116.22727272727272,813
34.707070707070706,-116.12121212121212,411
34.707070707070706,-116.01515151515152,440
34.707070707070706,-115.9090909090909,664
34.707070707070706,-115.8030303030303,884
34.707070707070706,-115.6969696969697,203
34.707070707070706,-115.5909090909091,584
34.707070707070706,-115.48484848484848,745
34.707070707070706,-115.37878787878788,317
34.707070707070706,-115.27272727272727,645
34.707070707070706,-115.16666666666667,0
34.707070707070706,-115.06060606060606,834
34.707070707070706,-114.95454545454545,631
34.707070707070706,-114.84848484848484,727
34.707070707070706,-114.74242424242425,726
34.707070707070706,-114.63636363636364,661
34.707070707070706,-114.53030303030303,368
34.707070707070706,-114.42424242424242,484
34.707070707070706,-114.31818181818181,187
34.707070707070706,-114.21212121212122,415
34.707070707070706,-114.10606060606061,1020
34.707070707070706,-114.0,702
34.803030303030305,-124.5,1331
34.803030303030305,-124.39393939393939,324
34.803030303030305,-124.28787878787878,934
34.803030303030305,-124.18181818181819,21
34.803030303030305,-124.07575757575758,548
34.803030303030305,-123.96969696969697,130
34.803030303030305,-123.86363636363636,182
34.803030303030305,-123.75757575757575,155
34.803030303030305,-123.65151515151516,406
34.803030303030305,-123.54545454545455,571
34.803030303030305,-123.43939393939394,345
34.803030303030305,-123.33333333333333,786
34.803030303030305,-123.22727272727273,882
34.803030303030305,-123.12121212121212,547
34.803030303030305,-123.01515151515152,647
34.803030303030305,-122.9090909090909,0
34.803030303030305,-122.8030303030303,37
34.803030303030305,-122.6969696969697,502
34.803030303030305,-122.5909090909091,0
34.803030303030305,-122.48484848484848,449
34.803030303030305,-122.37878787878788,778
34.803030303030305,-122.27272727272727,489
34.803030303030305,-122.16666666666667,1123
34.803030303030305,-122.06060606060606,385
34.803030303030305,-121.95454545454545,798
34.803030303030305,-121.84848484848484,705
34.803030303030305,-121.74242424242425,298
34.803030303030305,-121.63636363636364,632
34.803030303030305,-121.53030303030303,457
34.803030303030305,-121.42424242424242,178
34.803030303030305,-121.31818181818181,0
34.803030303030305,-121.21212121212122,678
34.803030303030305,-121.10606060606061,915
34.803030303030305,-121.0,495
34.803030303030305,-120.89393939393939,114
34.803030303030305,-120.78787878787878,91
34.803030303030305,-120.68181818181819,805
34.803030303030305,-120.57575757575758,294
34.803030303030305,-120.46969696969697,197
34.803030303030305,-120.36363636363636,168
34.803030303030305,-120.25757575757575,206
34.803030303030305,-120.15151515151516,147
34.803030303030305,-120.04545454545455,814
34.803030303030305,-119.93939393939394,645
34.803030303030305,-119.83333333333333,180
34.803030303030305,-119.72727272727273,631
34.803030303030305,-119.62121212121212,1079
34.803030303030305,-119.51515151515152,406
34.803030303030305,-119.4090909090909,0
34.803030303030305,-119.3030303030303,666
34.803030303030305,-119.1969696969697,604
34.803030303030305,-119.0909090909091,1037
34.803030303030305,-118.98484848484848,1142
34.803030303030305,-118.87878787878788,672
34.803030303030305,-118.77272727272727,739
34.803030303030305,-118.66666666666667,260
34.803030303030305,-118.56060606060606,997
34.803030303030305,-118.45454545454545,1445
34.803030303030305,-118.34848484848484,504
34.803030303030305,-118.24242424242425,0
34.803030303030305,-118.13636363636364,202
34.803030303030305,-118.03030303030303,166
34.803030303030305,-117.92424242424242,0
34.803030303030305,-117.81818181818181,323
34.803030303030305,-117.71212121212122,118
34.803030303030305,-117.60606060606061,0
34.803030303030305,-117.5,83
34.803030303030305,-117.39393939393939,276
34.803030303030305,-117.28787878787878,447
34.803030303030305,-117.18181818181819,108
34.803030303030305,-117.07575757575758,411
34.803030303030305,-116.96969696969697,788
34.803030303030305,-116.86363636363636,453
34.803030303030305,-116.75757575757575,509
34.803030303030305,-116.65151515151516,755
34.803030303030305,-116.54545454545455,585
34.803030303030305,-116.43939393939394,1272
34.803030303030305,-116.33333333333333,551
34.803030303030305,-116.22727272727272,489
34.803030303030305,-116.12121212121212,270
34.803030303030305,-116.01515151515152,695
34.803030303030305,-115.9090909090909,1206
34.803030303030305,-115.8030303030303,1240
34.803030303030305,-115.6969696969697,345
34.803030303030305,-115.5909090909091,18
34.803030303030305,-115.48484848484848,459
34.803030303030305,-115.37878787878788,407
34.803030303030305,-115.27272727272727,1085
34.803030303030305,-115.16666666666667,405
34.803030303030305,-115.06060606060606,87
34.803030303030305,-114.95454545454545,315
34.803030303030305,-114.84848484848484,1107
34.803030303030305,-114.74242424242425,738
34.803030303030305,-114.63636363636364,1765
34.803030303030305,-114.53030303030303,400
34.803030303030305,-114.42424242424242,0
34.803030303030305,-114.31818181818181,716
34.803030303030305,-114.21212121212122,633
34.803030303030305,-114.10606060606061,0
34.803030303030305,-114.0,852
34.898989898989896,-124.5,610
34.898989898989896,-124.39393939393939,361
34.898989898989896,-124.28787878787878,599
34.898989898989896,-124.18181818181819,393
34.898989898989896,-124.07575757575758,254
34.898989898989896,-123.96969696969697,1064
34.898989898989896,-123.86363636363636,156
34.898989898989896,-123.75757575757575,0
34.898989898989896,-123.65151515151516,501
34.898989898989896,-123.54545454545455,665
34.898989898989896,-123.43939393939394,770
34.898989898989896,-123.33333333333333,193
34.898989898989896,-123.22727272727273,1051
34.898989898989896,-123.12121212121212,534
34.898989898989896,-123.01515151515152,768
34.898989898989896,-122.9090909090909,1005
34.898989898989896,-122.8030303030303,967
34.898989898989896,-122.6969696969697,365
34.898989898989896,-122.5909090909091,0
34.898989898989896,-122.48484848484848,1088
34.898989898989896,-122.37878787878788,473
34.898989898989896,-122.27272727272727,891
34.898989898989896,-122.16666666666667,289
34.898989898989896,-122.06060606060606,579
34.898989898989896,-121.95454545454545,792
34.898989898989896,-121.84848484848484,0
34.898989898989896,-121.74242424242425,1013
34.898989898989896,-121.63636363636364,965
34.898989898989896,-121.53030303030303,473
34.898989898989896,-121.42424242424242,248
34.898989898989896,-121.31818181818181,562
34.898989898989896,-121.21212121212122,733
34.898989898989896,-121.10606060606061,303
34.898989898989896,-121.0,351
34.898989898989896,-120.89393939393939,516
34.898989898989896,-120.78787878787878,777
34.898989898989896,-120.68181818181819,335
34.898989898989896,-120.57575757575758,678
34.898989898989896,-120.46969696969697,406
34.898989898989896,-120.36363636363636,510
34.898989898989896,-120.25757575757575,485
34.898989898989896,-120.15151515151516,610
34.898989898989896,-120.04545454545455,33
34.898989898989896,-119.93939393939394,0
34.898989898989896,-119.83333333333333,640
34.898989898989896,-119.72727272727273,633
34.898989898989896,-119.62121212121212,0
34.898989898989896,-119.51515151515152,709
34.898989898989896,-119.4090909090909,1058
34.898989898989896,-119.3030303030303,664
34.898989898989896,-119.1969696969697,639
34.898989898989896,-119.0909090909091,747
34.898989898989896,-118.98484848484848,347
34.898989898989896,-118.87878787878788,566
34.898989898989896,-118.77272727272727,546
34.898989898989896,-118.66666666666667,320
34.898989898989896,-118.56060606060606,213
34.898989898989896,-118.45454545454545,343
34.898989898989896,-118.34848484848484,541
34.898989898989896,-118.24242424242425,0
34.898989898989896,-118.13636363636364,0
34.898989898989896,-118.03030303030303,392
